Postcode,Postcode78,Easting,Northing,OA,X,Y
BS313JG,BS31 3JG,368533,166979,E00072997,-2.453754689,51.40091128
BS313JH,BS31 3JH,368519,166656,E00072989,-2.45392719,51.39800627
BS313JJ,BS31 3JJ,368548,166725,E00072990,-2.453516393,51.3986283
BS313JL,BS31 3JL,368707,166782,E00072990,-2.45123598,51.39914958
BS313JN,BS31 3JN,368783,166645,E00072990,-2.450131399,51.39792193
BS313JP,BS31 3JP,368585,166502,E00072990,-2.452964809,51.39662519
BS313JQ,BS31 3JQ,368611,166718,E00072990,-2.452610193,51.39856879
BS313JR,BS31 3JR,368696,166465,E00072990,-2.451366028,51.39629866
BS313JS,BS31 3JS,368917,166479,E00072990,-2.448190725,51.3964367
BS313JT,BS31 3JT,369151,166055,E00072688,-2.444790436,51.39263711
BS313JU,BS31 3JU,368861,166474,E00072990,-2.448995205,51.39638867
BS313JW,BS31 3JW,368751,166565,E00072990,-2.450584284,51.39720087
BS313LA,BS31 3LA,367548,166905,E00073000,-2.46790705,51.40019025
BS313LB,BS31 3LB,367429,166984,E00073000,-2.469624915,51.40089371
BS313LD,BS31 3LD,367519,166998,E00073000,-2.468332422,51.40102474
BS313LE,BS31 3LE,367437,167017,E00072993,-2.469512987,51.4011909
BS313LF,BS31 3LF,367505,167055,E00073000,-2.468538909,51.40153648
BS313LG,BS31 3LG,367485,166876,E00072993,-2.468809991,51.39992586
BS313LH,BS31 3LH,367643,166944,E00073000,-2.466545037,51.40054635
BS313LJ,BS31 3LJ,367667,166991,E00073000,-2.46620432,51.4009703
BS313LL,BS31 3LL,367749,166793,E00072999,-2.46500757,51.39919463
BS313LN,BS31 3LN,367673,166894,E00072999,-2.466109171,51.40009844
BS313LQ,BS31 3LQ,367583,166939,E00073000,-2.467407051,51.40049797
BS313LS,BS31 3LS,367852,166814,E00072991,-2.463528847,51.39938935
BS313LW,BS31 3LW,367761,166850,E00072999,-2.464840205,51.39970786
BS313TH,BS31 3TH,367459,167572,E00072993,-2.46924772,51.40618246
BS313TJ,BS31 3TJ,367429,167752,E00072993,-2.469695649,51.40779918
BS313TQ,BS31 3TQ,367444,167628,E00072993,-2.469468609,51.40668506
BS313YA,BS31 3YA,365400,168626,E00072721,-2.498952002,51.41553718
BS319AE,BS31 9AE,365400,168626,E00072721,-2.498952002,51.41553718
BS319DL,BS31 9DL,365400,168626,E00072721,-2.498952002,51.41553718
BS319DN,BS31 9DN,365400,168626,E00072721,-2.498952002,51.41553718
BS319DU,BS31 9DU,365400,168626,E00072721,-2.498952002,51.41553718
BS319DW,BS31 9DW,365400,168626,E00072721,-2.498952002,51.41553718
BS394AA,BS39 4AA,361795,163935,E00072965,-2.550282871,51.37312644
BS394AB,BS39 4AB,361776,164025,E00072965,-2.550565481,51.37393434
BS394AD,BS39 4AD,361767,164068,E00072965,-2.550699467,51.37432034
BS394AE,BS39 4AE,361687,164007,E00072965,-2.551842205,51.37376652
BS394AF,BS39 4AF,361782,163803,E00072965,-2.550455431,51.37193868
BS394AG,BS39 4AG,361757,163756,E00072965,-2.550809485,51.37151442
BS394AH,BS39 4AH,361816,163744,E00072966,-2.549960608,51.37141045
BS394AJ,BS39 4AJ,361831,163724,E00072965,-2.549743006,51.37123168
BS394AL,BS39 4AL,361863,163658,E00072966,-2.549276227,51.37064039
BS394AN,BS39 4AN,361914,163678,E00072966,-2.548545696,51.3708236
BS394AP,BS39 4AP,361956,163595,E00072966,-2.547933444,51.37008017
BS394AQ,BS39 4AQ,361841,163736,E00072966,-2.549600626,51.37134022
BS394AR,BS39 4AR,361963,163496,E00072963,-2.547822266,51.36919047
BS394AS,BS39 4AS,362005,163327,E00072966,-2.547200831,51.36767372
BS394AT,BS39 4AT,362089,163347,E00072963,-2.545996364,51.36785922
BS394AU,BS39 4AU,362005,163245,E00072963,-2.547192044,51.36693646
BS394AW,BS39 4AW,361902,163694,E00072966,-2.548719867,51.37096671
BS394AX,BS39 4AX,362094,163189,E00072963,-2.5459077,51.36643886
BS394AY,BS39 4AY,362198,163180,E00072963,-2.544412854,51.36636491
BS394AZ,BS39 4AZ,362310,163022,E00072964,-2.542787297,51.36495177
BS394BA,BS39 4BA,362473,163185,E00072964,-2.540463362,51.36642814
BS394BB,BS39 4BB,362200,163328,E00072966,-2.544399972,51.36769576
BS394BD,BS39 4BD,362178,163248,E00072963,-2.54470742,51.366975
BS394BE,BS39 4BE,362114,163448,E00072963,-2.545648064,51.36876904
BS394BG,BS39 4BG,362036,163527,E00072966,-2.546776936,51.36947411
BS394BH,BS39 4BH,362057,163664,E00072966,-2.546489937,51.37070736
BS394BJ,BS39 4BJ,362034,163659,E00072966,-2.546819854,51.37066087
BS394BP,BS39 4BP,362027,163422,E00072966,-2.546895024,51.36852941
BS394BQ,BS39 4BQ,362059,163614,E00072966,-2.546455922,51.37025787
BS394BR,BS39 4BR,361983,163665,E00072966,-2.547553178,51.37071138
BS394BT,BS39 4BT,361671,163008,E00072665,-2.551963988,51.36478296
BS394BU,BS39 4BU,361716,162636,E00072665,-2.551277576,51.36144116
BS394BX,BS39 4BX,361574,162079,E00072665,-2.553256632,51.35642339
BS394BY,BS39 4BY,361279,162028,E00072665,-2.55748747,51.3559447
BS394BZ,BS39 4BZ,361361,161868,E00072665,-2.556292522,51.35451162
BS394DA,BS39 4DA,361477,161595,E00072665,-2.554597117,51.35206493
BS394DB,BS39 4DB,361246,161506,E00072665,-2.557904312,51.3512489
BS394DD,BS39 4DD,360686,161367,E00072665,-2.565930052,51.34996052
BS394DE,BS39 4DE,360621,161651,E00072665,-2.566894816,51.35250956
BS394DF,BS39 4DF,359871,162023,E00072664,-2.577706505,51.3558018
BS394DG,BS39 4DG,359867,162099,E00072665,-2.577772526,51.35648484
BS394DH,BS39 4DH,359747,162255,E00072665,-2.579513484,51.35787904
BS394DJ,BS39 4DJ,359917,162334,E00072664,-2.57708107,51.35860139
BS394DL,BS39 4DL,359570,160905,E00072654,-2.581901684,51.345728
BS394DN,BS39 4DN,359671,160455,E00072654,-2.58040046,51.34168904
BS394DP,BS39 4DP,360013,161696,E00072665,-2.575630406,51.35287167
BS394DQ,BS39 4DQ,359813,162139,E00072665,-2.578552488,51.35684066
BS394DS,BS39 4DS,360382,162859,E00072664,-2.570461614,51.36335458
BS394DT,BS39 4DT,360483,162889,E00072665,-2.569014401,51.36363139
BS394DU,BS39 4DU,360730,163283,E00072664,-2.56551031,51.36719116
BS394DW,BS39 4DW,360057,160379,E00072654,-2.574850468,51.34103303
BS394DX,BS39 4DX,360435,163014,E00072664,-2.569717686,51.36475192
BS394DY,BS39 4DY,360465,163016,E00072664,-2.569287075,51.36477199
BS394DZ,BS39 4DZ,360486,162971,E00072664,-2.568980431,51.36436887
BS394EA,BS39 4EA,360513,162942,E00072664,-2.56858936,51.36410998
BS394EB,BS39 4EB,360504,162893,E00072664,-2.568713222,51.36366881
BS394ED,BS39 4ED,360429,162904,E00072665,-2.569791627,51.36376246
BS394EE,BS39 4EE,360524,162871,E00072665,-2.568423478,51.36347236
BS394EF,BS39 4EF,360364,162924,E00072664,-2.570727513,51.36393778
BS394EG,BS39 4EG,360215,162807,E00072664,-2.572854425,51.36287528
BS394EH,BS39 4EH,359822,162656,E00072664,-2.578481859,51.36148987
BS394EJ,BS39 4EJ,359723,163121,E00072664,-2.579956502,51.36566382
BS394EL,BS39 4EL,359538,163161,E00072664,-2.582618357,51.36601037
BS394EN,BS39 4EN,359715,163230,E00072664,-2.58008376,51.3666433
BS394EP,BS39 4EP,359828,163255,E00072664,-2.578463499,51.36687614
BS394EQ,BS39 4EQ,360013,162775,E00072664,-2.575752015,51.36257333
BS394ER,BS39 4ER,359712,163286,E00072664,-2.580133231,51.36714664
BS394ES,BS39 4ES,359841,163713,E00072664,-2.578328608,51.37099511
BS394ET,BS39 4ET,359437,163600,E00072664,-2.584119211,51.36995031
BS394EU,BS39 4EU,359817,164617,E00072648,-2.578775879,51.37912163
BS394EW,BS39 4EW,359770,163193,E00072664,-2.579289629,51.36631453
BS394EX,BS39 4EX,360194,165085,E00072648,-2.573411858,51.38335628
BS394EY,BS39 4EY,360412,165665,E00072648,-2.570344229,51.38858651
BS394EZ,BS39 4EZ,359791,165123,E00072648,-2.579206935,51.38366946
BS394FB,BS39 4FB,361789,163786,E00072965,-2.550353038,51.37178625
BS394HA,BS39 4HA,359296,165003,E00072648,-2.586305884,51.38255508
BS394HB,BS39 4HB,359327,164894,E00072648,-2.585847918,51.38157726
BS394HD,BS39 4HD,359300,164852,E00072648,-2.586230961,51.3811977
BS394HE,BS39 4HE,359288,164761,E00072648,-2.586392995,51.38037858
BS394HF,BS39 4HF,359516,163409,E00072664,-2.582962638,51.36823865
BS394HL,BS39 4HL,361929,163791,E00072966,-2.548342387,51.37184071
BS394HN,BS39 4HN,361965,163737,E00072966,-2.547819462,51.37135755
BS394HP,BS39 4HP,362348,164230,E00072964,-2.542369896,51.37581592
BS394HQ,BS39 4HQ,360124,165046,E00072648,-2.574413311,51.38300061
BS394HR,BS39 4HR,362576,164270,E00072964,-2.53909848,51.37619068
BS394HS,BS39 4HS,362549,164593,E00072964,-2.539520447,51.37909319
BS394HT,BS39 4HT,363147,164593,E00072964,-2.530928507,51.37913244
BS394HU,BS39 4HU,363305,164435,E00072686,-2.528642018,51.37772201
BS394HW,BS39 4HW,362007,163828,E00072965,-2.547225865,51.37217863
BS394HX,BS39 4HX,363190,164412,E00072964,-2.530291912,51.37750771
BS394HY,BS39 4HY,363071,164446,E00072964,-2.532005184,51.37780567
BS394HZ,BS39 4HZ,362251,164698,E00072964,-2.543813262,51.3800175
BS394JA,BS39 4JA,362193,165248,E00072964,-2.54470537,51.38495885
BS394JB,BS39 4JB,362155,165753,E00072964,-2.545305406,51.38949702
BS394JD,BS39 4JD,362142,164477,E00072964,-2.545355767,51.37802306
BS394JE,BS39 4JE,361748,164447,E00072965,-2.551013289,51.37772682
BS394JF,BS39 4JF,361643,164371,E00072965,-2.552513648,51.37703638
BS394JG,BS39 4JG,361637,164440,E00072965,-2.552607356,51.37765639
BS394JH,BS39 4JH,361545,164431,E00072965,-2.553928152,51.37756925
BS394JJ,BS39 4JJ,361230,164396,E00072965,-2.558450062,51.37723307
BS394JL,BS39 4JL,360758,163902,E00072664,-2.565176631,51.37275881
BS394JQ,BS39 4JQ,361681,164957,E00072965,-2.552031172,51.38230795
BS394JT,BS39 4JT,363550,164142,E00072686,-2.525091828,51.37510337
BS394JU,BS39 4JU,363879,163866,E00072686,-2.520337156,51.3726428
BS394JX,BS39 4JX,364113,164169,E00072686,-2.517006186,51.37538204
BS394JY,BS39 4JY,364652,164181,E00072686,-2.50926377,51.3755239
BS394JZ,BS39 4JZ,364515,164451,E00072686,-2.51125906,51.37794297
BS394LA,BS39 4LA,364502,164567,E00072686,-2.511457379,51.37898523
BS394LB,BS39 4LB,364571,164563,E00072686,-2.510465673,51.37895359
BS394LD,BS39 4LD,364742,164596,E00072686,-2.508012018,51.37926099
BS394LE,BS39 4LE,364939,164417,E00072686,-2.505163823,51.37766368
BS394LF,BS39 4LF,365731,163745,E00072686,-2.493719723,51.37166991
BS394LG,BS39 4LG,365741,164792,E00072686,-2.493677417,51.38108462
BS394LH,BS39 4LH,364666,164869,E00072685,-2.509131257,51.38171086
BS394LJ,BS39 4LJ,364710,164871,E00072685,-2.508499176,51.38173158
BS394LL,BS39 4LL,364538,164897,E00072686,-2.510973203,51.38195463
BS394LN,BS39 4LN,364198,165206,E00072686,-2.515889848,51.3847116
BS394LQ,BS39 4LQ,364720,164628,E00072685,-2.508331268,51.37954736
BS394LW,BS39 4LW,363917,164897,E00072686,-2.519896233,51.38191538
BS394NA,BS39 4NA,361973,163623,E00072966,-2.547692224,51.37033309
BS394NB,BS39 4NB,361920,163096,E00072963,-2.548396958,51.36559105
BS394ND,BS39 4ND,362161,162980,E00072964,-2.544923027,51.36456413
BS394NE,BS39 4NE,362375,162503,E00072964,-2.541798672,51.36028951
BS394NF,BS39 4NF,362583,162689,E00072964,-2.538831037,51.36197567
BS394NG,BS39 4NG,363316,163673,E00072964,-2.528405111,51.37087121
BS394NH,BS39 4NH,362506,161569,E00072657,-2.539818581,51.35190014
BS394NJ,BS39 4NJ,362139,161738,E00072657,-2.545106421,51.35339531
BS394NL,BS39 4NL,362916,161796,E00072657,-2.533954948,51.35396814
BS394NN,BS39 4NN,363279,161983,E00072657,-2.52876167,51.35567325
BS394NP,BS39 4NP,363460,162018,E00072657,-2.526165964,51.35599965
BS394NQ,BS39 4NQ,362443,162067,E00072964,-2.54077594,51.3563737
BS394NR,BS39 4NR,363513,161921,E00072657,-2.525394884,51.35513087
BS394NS,BS39 4NS,364548,162083,E00072693,-2.510548034,51.35665324
BS394NT,BS39 4NT,364816,162457,E00072693,-2.506736457,51.36003271
BS394NU,BS39 4NU,364745,162978,E00072686,-2.507807931,51.36471288
BS394NW,BS39 4NW,363488,161934,E00072657,-2.525755217,51.35524612
BS394NX,BS39 4NX,364227,163260,E00072686,-2.515276682,51.367216
BS394NY,BS39 4NY,363994,163511,E00072686,-2.518648987,51.36945817
BS394WR,BS39 4WR,361789,163786,E00072965,-2.550353038,51.37178625
BS394WT,BS39 4WT,361789,163786,E00072965,-2.550353038,51.37178625
BS394WX,BS39 4WX,361789,163786,E00072965,-2.550353038,51.37178625
BS394YB,BS39 4YB,361789,163786,E00072965,-2.550353038,51.37178625
BS394ZJ,BS39 4ZJ,361789,163786,E00072965,-2.550353038,51.37178625
BS394ZN,BS39 4ZN,361789,163786,E00072965,-2.550353038,51.37178625
BS395AA,BS39 5AA,362707,157351,E00072831,-2.536489449,51.31398718
BS395AB,BS39 5AB,362338,157574,E00072831,-2.54180728,51.31596798
BS395AD,BS39 5AD,362226,157647,E00072831,-2.543422034,51.3166169
BS395AE,BS39 5AE,362186,157871,E00072831,-2.54401986,51.3186283
BS395AF,BS39 5AF,362095,157702,E00072831,-2.545307605,51.31710265
BS395AG,BS39 5AG,362086,157746,E00072831,-2.545441367,51.31749774
BS395AH,BS39 5AH,361038,157599,E00072832,-2.560462597,51.31610493
BS395AJ,BS39 5AJ,360129,157408,E00072832,-2.573483482,51.31432446
BS395AL,BS39 5AL,359621,157223,E00072836,-2.580751049,51.31262515
BS395AN,BS39 5AN,359460,156966,E00072836,-2.58303164,51.3103028
BS395AP,BS39 5AP,359218,156746,E00072836,-2.58647822,51.30830737
BS395AQ,BS39 5AQ,361643,157589,E00072832,-2.551780824,51.31605626
BS395AR,BS39 5AR,359051,156862,E00072836,-2.588887218,51.30933833
BS395AS,BS39 5AS,358905,156729,E00072836,-2.59096641,51.3081319
BS395AT,BS39 5AT,359248,156598,E00072836,-2.586030848,51.30697881
BS395AU,BS39 5AU,359295,156712,E00072836,-2.58536971,51.30800719
BS395AW,BS39 5AW,359298,156841,E00072836,-2.585341413,51.30916733
BS395AX,BS39 5AX,359356,156825,E00072836,-2.584507585,51.30902757
BS395AY,BS39 5AY,359716,156736,E00072836,-2.579332949,51.30825304
BS395AZ,BS39 5AZ,363358,157773,E00072660,-2.527192752,51.31782402
BS395BA,BS39 5BA,359978,155783,E00072836,-2.57546718,51.29970261
BS395BB,BS39 5BB,359190,156310,E00072836,-2.586829898,51.30438503
BS395BD,BS39 5BD,362399,158118,E00072833,-2.540989622,51.32086336
BS395BE,BS39 5BE,362370,158162,E00072833,-2.541410388,51.32125704
BS395BG,BS39 5BG,362359,158084,E00072833,-2.54155996,51.320555
BS395BH,BS39 5BH,362250,157818,E00072831,-2.543095929,51.31815606
BS395BJ,BS39 5BJ,362262,157895,E00072833,-2.542931847,51.31884919
BS395BL,BS39 5BL,362291,157792,E00072833,-2.542504833,51.31792499
BS395BN,BS39 5BN,362316,157749,E00072833,-2.542141572,51.31754003
BS395BP,BS39 5BP,362341,157644,E00072831,-2.54177175,51.31659758
BS395BQ,BS39 5BQ,362493,158255,E00072830,-2.539655184,51.32210143
BS395BS,BS39 5BS,362430,157657,E00072831,-2.540496047,51.31672034
BS395BT,BS39 5BT,362658,157662,E00072831,-2.537225141,51.31678033
BS395BU,BS39 5BU,362864,157696,E00072830,-2.534273006,51.31709957
BS395BW,BS39 5BW,362296,157674,E00072831,-2.542420507,51.31686426
BS395BX,BS39 5BX,363174,157843,E00072830,-2.529840118,51.31844151
BS395BZ,BS39 5BZ,362175,158028,E00072831,-2.544194387,51.32003929
BS395DA,BS39 5DA,362218,158030,E00072831,-2.543577606,51.32006013
BS395DB,BS39 5DB,362244,158074,E00072833,-2.543209124,51.32045746
BS395DD,BS39 5DD,362122,158079,E00072831,-2.544960326,51.32049428
BS395DE,BS39 5DE,362103,158168,E00072832,-2.545242406,51.32129329
BS395DF,BS39 5DF,362118,158221,E00072832,-2.545032839,51.3217708
BS395DG,BS39 5DG,362169,158279,E00072833,-2.544307229,51.32229574
BS395DH,BS39 5DH,361868,158656,E00072832,-2.548666959,51.32566541
BS395DJ,BS39 5DJ,361699,158784,E00072832,-2.551106075,51.32680487
BS395DL,BS39 5DL,362656,158154,E00072830,-2.537305569,51.32120403
BS395DN,BS39 5DN,362291,158180,E00072833,-2.542545987,51.32141369
BS395DP,BS39 5DP,362439,158184,E00072833,-2.540422656,51.32145946
BS395DQ,BS39 5DQ,362021,158432,E00072832,-2.546447369,51.32366152
BS395DR,BS39 5DR,362510,158152,E00072833,-2.539400352,51.32117642
BS395DT,BS39 5DT,362057,158070,E00072832,-2.545892023,51.32040903
BS395DU,BS39 5DU,362635,158089,E00072830,-2.537600083,51.32061818
BS395DW,BS39 5DW,362423,158287,E00072833,-2.540663076,51.32238453
BS395DX,BS39 5DX,362567,158111,E00072830,-2.538578127,51.32081155
BS395DY,BS39 5DY,362596,158019,E00072830,-2.538152338,51.31998621
BS395DZ,BS39 5DZ,362019,158150,E00072832,-2.546445871,51.32112579
BS395EA,BS39 5EA,359265,156769,E00072836,-2.585806537,51.30851758
BS395ED,BS39 5ED,359034,156558,E00072836,-2.589096119,51.30660376
BS395EE,BS39 5EE,362561,158202,E00072830,-2.538673844,51.32162942
BS395EF,BS39 5EF,362717,159143,E00072660,-2.536534034,51.33010063
BS395GF,BS39 5GF,359251,156554,E00072836,-2.585982756,51.30658333
BS395LR,BS39 5LR,362226,157737,E00072831,-2.543431595,51.31742609
BS395PA,BS39 5PA,362517,159301,E00072662,-2.539421095,51.33150815
BS395PB,BS39 5PB,362532,159368,E00072661,-2.539212899,51.33211158
BS395PD,BS39 5PD,362555,159178,E00072660,-2.538862815,51.33040466
BS395PE,BS39 5PE,362594,159266,E00072662,-2.538312342,51.33119853
BS395PF,BS39 5PF,362615,159194,E00072660,-2.538003353,51.33055253
BS395PG,BS39 5PG,362756,159064,E00072660,-2.535965899,51.32939289
BS395PH,BS39 5PH,362903,159241,E00072660,-2.533874693,51.33099402
BS395PJ,BS39 5PJ,363021,159426,E00072658,-2.532200272,51.33266522
BS395PL,BS39 5PL,362924,159076,E00072660,-2.533556064,51.32951185
BS395PN,BS39 5PN,363053,159020,E00072660,-2.531698755,51.32901671
BS395PP,BS39 5PP,362424,159321,E00072661,-2.540758096,51.33168186
BS395PQ,BS39 5PQ,362825,159137,E00072660,-2.534983305,51.33005379
BS395PR,BS39 5PR,362572,159372,E00072661,-2.538639241,51.33215018
BS395PS,BS39 5PS,358478,159659,E00072652,-2.597434155,51.33444575
BS395PT,BS39 5PT,358462,159731,E00072652,-2.597672166,51.33509196
BS395PU,BS39 5PU,358578,159729,E00072652,-2.596006881,51.33508246
BS395PW,BS39 5PW,363124,159067,E00072660,-2.530684653,51.3294439
BS395QA,BS39 5QA,362912,159892,E00072658,-2.533813439,51.33684811
BS395QD,BS39 5QD,363956,159519,E00072658,-2.518789349,51.33356158
BS395QE,BS39 5QE,363752,159676,E00072658,-2.521733504,51.33496029
BS395QF,BS39 5QF,363602,159649,E00072658,-2.523883881,51.33470789
BS395QG,BS39 5QG,363553,159649,E00072658,-2.524587232,51.33470474
BS395QH,BS39 5QH,364063,159885,E00072689,-2.517290481,51.33685932
BS395QJ,BS39 5QJ,363662,160037,E00072658,-2.523062234,51.33820044
BS395QL,BS39 5QL,363264,160050,E00072658,-2.528776976,51.33829164
BS395QN,BS39 5QN,363049,160362,E00072658,-2.531895762,51.34108303
BS395QP,BS39 5QP,362501,160255,E00072658,-2.539751516,51.34008496
BS395QQ,BS39 5QQ,363883,159884,E00072658,-2.519874309,51.33683889
BS395QR,BS39 5QR,362567,160627,E00072657,-2.53884324,51.34343419
BS395QS,BS39 5QS,362506,159909,E00072658,-2.539643257,51.33697422
BS395QT,BS39 5QT,362505,159645,E00072658,-2.539629709,51.33460045
BS395QW,BS39 5QW,363187,160858,E00072657,-2.529966108,51.34555187
BS395RA,BS39 5RA,362402,159199,E00072662,-2.54106092,51.3305834
BS395RB,BS39 5RB,362309,159200,E00072663,-2.542395884,51.33058621
BS395RD,BS39 5RD,362204,159199,E00072663,-2.543902819,51.33057024
BS395RE,BS39 5RE,362026,159141,E00072663,-2.546451309,51.33003681
BS395RF,BS39 5RF,362039,159185,E00072659,-2.546269512,51.33043337
BS395RG,BS39 5RG,362074,159171,E00072663,-2.545765672,51.33030978
BS395RH,BS39 5RH,361929,159629,E00072661,-2.54789584,51.33441816
BS395RJ,BS39 5RJ,361864,159808,E00072661,-2.548847998,51.33602335
BS395RL,BS39 5RL,361734,160086,E00072661,-2.550744011,51.33851413
BS395RN,BS39 5RN,361488,160467,E00072661,-2.554316681,51.34192324
BS395RP,BS39 5RP,361948,159340,E00072659,-2.547592209,51.33182091
BS395RQ,BS39 5RQ,362124,159207,E00072659,-2.545051791,51.33063681
BS395RR,BS39 5RR,361983,159465,E00072659,-2.547103226,51.33294724
BS395RS,BS39 5RS,362052,159392,E00072659,-2.546105003,51.33229549
BS395RT,BS39 5RT,362033,159313,E00072659,-2.546369222,51.33158382
BS395RU,BS39 5RU,362061,159315,E00072659,-2.545967549,51.33160367
BS395RW,BS39 5RW,361871,159994,E00072661,-2.548767484,51.3376962
BS395RX,BS39 5RX,362121,159306,E00072659,-2.545105422,51.33152678
BS395RY,BS39 5RY,362046,159456,E00072661,-2.546197993,51.33287047
BS395RZ,BS39 5RZ,362081,159426,E00072661,-2.54569242,51.33260314
BS395SA,BS39 5SA,362184,159354,E00072661,-2.544206289,51.33196264
BS395SB,BS39 5SB,362196,159275,E00072663,-2.544025694,51.33125304
BS395SD,BS39 5SD,362303,159259,E00072661,-2.542488177,51.33111634
BS395SE,BS39 5SE,362328,159096,E00072663,-2.542112087,51.32965236
BS395SF,BS39 5SF,362334,159000,E00072662,-2.54201588,51.32878955
BS395SG,BS39 5SG,362227,158971,E00072663,-2.543548417,51.32852175
BS395SH,BS39 5SH,362317,158921,E00072663,-2.542251388,51.32807811
BS395SJ,BS39 5SJ,362410,158842,E00072663,-2.540908364,51.32737398
BS395SL,BS39 5SL,362402,158998,E00072662,-2.54103965,51.32877608
BS395SN,BS39 5SN,362411,159084,E00072662,-2.540919646,51.32955
BS395SP,BS39 5SP,362484,159017,E00072662,-2.539864826,51.32895239
BS395SR,BS39 5SR,362516,159119,E00072662,-2.539416331,51.32987165
BS395SS,BS39 5SS,362552,159011,E00072663,-2.53888829,51.32890295
BS395ST,BS39 5ST,362763,158533,E00072660,-2.535809789,51.32461887
BS395SU,BS39 5SU,362412,158924,E00072663,-2.540888283,51.32811138
BS395SW,BS39 5SW,362460,159033,E00072662,-2.540210987,51.32909463
BS395TA,BS39 5TA,361909,159346,E00072661,-2.548152608,51.33187223
BS395TB,BS39 5TB,361942,159245,E00072661,-2.547668067,51.33096629
BS395TD,BS39 5TD,361923,159098,E00072663,-2.547925086,51.32964329
BS395TE,BS39 5TE,361939,159017,E00072663,-2.54768672,51.32891608
BS395TF,BS39 5TF,360882,159041,E00072832,-2.562859529,51.32905999
BS395TG,BS39 5TG,361557,158955,E00072832,-2.553162546,51.32833282
BS395TH,BS39 5TH,359725,159853,E00072654,-2.579556897,51.33628005
BS395TJ,BS39 5TJ,359519,160120,E00072654,-2.582544359,51.33866604
BS395TL,BS39 5TL,359408,160264,E00072654,-2.584154277,51.33995295
BS395TN,BS39 5TN,359310,160192,E00072654,-2.585552877,51.33929855
BS395TP,BS39 5TP,359209,159932,E00072654,-2.586972811,51.33695347
BS395TQ,BS39 5TQ,359868,159524,E00072654,-2.577467144,51.33333195
BS395TS,BS39 5TS,358769,159953,E00072652,-2.593291323,51.33711051
BS395TT,BS39 5TT,358762,159998,E00072652,-2.59339703,51.33751459
BS395TU,BS39 5TU,358785,160343,E00072654,-2.59310685,51.34061831
BS395TW,BS39 5TW,359189,160083,E00072654,-2.587277286,51.33830971
BS395TX,BS39 5TX,358483,160704,E00072642,-2.597484461,51.34384215
BS395TY,BS39 5TY,358330,160142,E00072652,-2.599615143,51.33877776
BS395TZ,BS39 5TZ,358616,159827,E00072653,-2.595472826,51.33596641
BS395UA,BS39 5UA,358532,159735,E00072652,-2.59666785,51.33513303
BS395UB,BS39 5UB,358433,159741,E00072652,-2.598089571,51.33517981
BS395UD,BS39 5UD,358143,159602,E00072652,-2.602235889,51.33390867
BS395UE,BS39 5UE,358591,160451,E00072654,-2.595904412,51.34157524
BS395UG,BS39 5UG,358959,159523,E00072653,-2.590514291,51.33325792
BS395UH,BS39 5UH,358880,159687,E00072653,-2.59166713,51.33472682
BS395UJ,BS39 5UJ,359475,158613,E00072654,-2.583004165,51.32511281
BS395UL,BS39 5UL,358992,158502,E00072654,-2.589922751,51.32408007
BS395UN,BS39 5UN,359148,159178,E00072654,-2.587761817,51.3301695
BS395UP,BS39 5UP,358829,159454,E00072653,-2.592372232,51.33262808
BS395UQ,BS39 5UQ,358762,159580,E00072653,-2.59334851,51.33375617
BS395UR,BS39 5UR,358928,159595,E00072653,-2.590967471,51.33390305
BS395US,BS39 5US,358787,159761,E00072653,-2.593010681,51.33538542
BS395UT,BS39 5UT,358751,159731,E00072653,-2.593523913,51.33511305
BS395UU,BS39 5UU,358703,159797,E00072653,-2.594220496,51.335703
BS395UW,BS39 5UW,359035,159402,E00072653,-2.589409443,51.33217549
BS395UX,BS39 5UX,358708,159814,E00072653,-2.594150752,51.33585626
BS395UY,BS39 5UY,358799,159824,E00072653,-2.59284567,51.33595277
BS395UZ,BS39 5UZ,358651,159724,E00072652,-2.594958437,51.33504284
BS395WB,BS39 5WB,362454,159202,E00072662,-2.540314875,51.33061381
BS395WJ,BS39 5WJ,362454,159202,E00072662,-2.540314875,51.33061381
BS395WL,BS39 5WL,362454,159202,E00072662,-2.540314875,51.33061381
BS395XA,BS39 5XA,358689,159556,E00072655,-2.594393433,51.33353504
BS395XB,BS39 5XB,358635,159427,E00072655,-2.595153576,51.33237127
BS395XD,BS39 5XD,358497,159534,E00072652,-2.597146764,51.33332327
BS395XE,BS39 5XE,358440,159530,E00072652,-2.597964411,51.33328314
BS395XF,BS39 5XF,358530,159390,E00072655,-2.596656343,51.33203093
BS395XG,BS39 5XG,358434,159316,E00072655,-2.598025532,51.33135846
BS395XH,BS39 5XH,358358,159327,E00072655,-2.599117674,51.33145185
BS395XJ,BS39 5XJ,358297,159341,E00072655,-2.599994793,51.33157321
BS395XL,BS39 5XL,358142,159201,E00072652,-2.602202973,51.330303
BS395XN,BS39 5XN,358172,159168,E00072652,-2.601768581,51.33000849
BS395XP,BS39 5XP,357997,159163,E00072652,-2.604279549,51.32995061
BS395XQ,BS39 5XQ,358302,159280,E00072655,-2.599915921,51.33102508
BS395XR,BS39 5XR,357640,158943,E00072652,-2.609377139,51.32794599
BS395XS,BS39 5XS,358523,159612,E00072652,-2.596782729,51.33402648
BS395XT,BS39 5XT,358105,159223,E00072652,-2.602736662,51.33049811
BS395XW,BS39 5XW,358135,159274,E00072652,-2.602312041,51.33095885
